UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SEXO,EDAD,FACULTAD,ESCUELA_ACADEMICA,NIVEL_ACAD,ANIO_MAT1,SEM_MATRICULA1,N_RAC_DESAYUNO,N_RAC_ALMUERZO,N_RAC_CENA
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2023,1,34,36,28
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2022,1,33,36,30
20508,ANCASH,BOLOGNESI,HUALLANCA,MASCULINO,21,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2021,1,32,37,31
20508,ANCASH,BOLOGNESI,HUALLANCA,MASCULINO,23,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2021,1,31,35,28
40101,AREQUIPA,AREQUIPA,AREQUIPA,MASCULINO,23,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2021,1,14,32,29
50501,AYACUCHO,LA MAR,SAN MIGUEL,MASCULINO,19,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,13,30,26
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,30,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2022,1,35,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,18,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2023,1,35,36,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,21,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2021,1,33,37,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,20,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2019,1,38,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,23,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2021,1,17,19,11
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2017,1,9,18,12
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,22,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2019,1,36,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2020,1,33,33,27
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2018,1,24,37,24
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2018,1,27,36,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2018,1,31,35,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2023,1,24,35,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2018,1,14,29,21
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2021,1,33,34,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2021,1,34,34,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2017,1,29,36,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2020,1,36,37,30
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,21,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2019,1,13,32,25
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2019,1,36,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2022,1,34,36,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2022,1,36,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,25,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2018,1,32,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2018,1,31,37,24
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,20,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2021,1,12,34,23
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,21,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2021,1,29,37,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,19,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2021,1,37,36,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2023,1,33,37,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2018,1,34,36,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2019,1,29,37,27
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2020,1,26,35,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,28,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2014,1,10,32,15
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2018,1,31,36,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,18,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2022,1,31,37,29
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,17,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2023,1,36,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2019,1,27,36,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2019,1,33,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2020,1,25,37,29
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2022,1,7,29,17
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2021,1,31,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,22,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2019,1,27,37,30
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,27,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2018,1,34,37,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,18,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2023,1,29,37,30
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2022,1,26,37,27
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,39,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2022,1,31,37,29
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,19,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2023,1,0,3,0
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,20,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2023,1,15,32,26
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,21,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2021,1,26,34,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,27,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2022,1,38,37,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2021,1,29,37,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,22,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2019,1,25,37,26
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,23,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2019,1,36,36,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,19,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2022,1,27,35,25
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,22,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2021,1,1,36,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2018,1,4,15,8
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,CIENCIAS DE LA EDUCACIÓN,CIENCIAS HISTÓRICO SOCIALES Y GEOGRÁFICAS,PREGRADO,2023,1,38,36,29
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,CIENCIAS DE LA EDUCACIÓN,CIENCIAS HISTÓRICO SOCIALES Y GEOGRÁFICAS,PREGRADO,2023,1,3,7,2
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2023,1,4,5,4
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2023,1,0,0,1
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,21,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2020,1,37,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2022,1,30,36,28
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2022,1,31,37,27
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,22,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2022,1,23,37,28
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,18,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2023,1,32,37,28
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,18,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2023,1,34,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,17,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2023,1,33,36,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,CIENCIAS SOCIALES,CIENCIAS DE LA COMUNICACIÓN SOCIAL,PREGRADO,2023,1,37,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,CIENCIAS SOCIALES,CIENCIAS DE LA COMUNICACIÓN SOCIAL,PREGRADO,2019,2,30,37,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,25,CIENCIAS SOCIALES,CIENCIAS DE LA COMUNICACIÓN SOCIAL,PREGRADO,2016,0,31,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,21,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2021,1,0,0,2
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,28,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2016,1,7,24,15
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,28,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2018,1,31,37,29
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,19,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2023,1,21,31,25
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,ECONOMÍA,ECONOMÍA,PREGRADO,2020,1,30,36,27
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,21,ECONOMÍA,ECONOMÍA,PREGRADO,2020,1,11,36,20
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,ECONOMÍA,ECONOMÍA,PREGRADO,2021,1,18,33,23
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,25,ECONOMÍA,ECONOMÍA,PREGRADO,2020,1,38,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,ECONOMÍA,ECONOMÍA,PREGRADO,2021,1,1,32,14
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,ECONOMÍA,ECONOMÍA,PREGRADO,2021,1,24,37,29
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,ECONOMÍA,ECONOMÍA,PREGRADO,2019,1,17,35,29
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,ECONOMÍA,ECONOMÍA,PREGRADO,2019,1,11,13,11
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,20,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,33,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,26,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,31,37,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,24,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,28,37,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2023,1,37,37,30
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,23,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,34,37,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,23,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,31,37,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,1,33,36,30
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,21,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,1,29,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,CIENCIAS ADMINISTRATIVAS Y TURISMO,TURISMO Y HOTELERÍA,PREGRADO,2018,1,33,36,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2021,1,31,35,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,22,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,2,31,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,27,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,2,34,36,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,24,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2019,1,32,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,22,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2020,1,7,26,28
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,39,CIENCIAS ADMINISTRATIVAS Y TURISMO,TURISMO Y HOTELERÍA,PREGRADO,2020,1,33,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2021,1,34,34,21
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,19,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2022,1,33,35,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,20,OBSTETRICIA,OBSTETRICIA,PREGRADO,2022,1,27,37,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,28,OBSTETRICIA,OBSTETRICIA,PREGRADO,2014,1,1,1,1
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,20,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2019,1,28,35,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,25,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2019,1,18,35,30
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,22,OBSTETRICIA,OBSTETRICIA,PREGRADO,2021,1,15,37,28
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,OBSTETRICIA,OBSTETRICIA,PREGRADO,2021,1,30,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,OBSTETRICIA,OBSTETRICIA,PREGRADO,2022,1,28,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,18,OBSTETRICIA,OBSTETRICIA,PREGRADO,2022,1,32,37,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,21,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,23,35,28
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,35,OBSTETRICIA,OBSTETRICIA,PREGRADO,2006,1,28,37,27
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,21,OBSTETRICIA,OBSTETRICIA,PREGRADO,2020,1,26,35,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,19,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,30,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,18,ENFERMERÍA,ENFERMERÍA,PREGRADO,2022,1,37,37,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,21,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,34,35,30
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,23,ENFERMERÍA,ENFERMERÍA,PREGRADO,2018,1,34,35,29
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,24,MEDICINA,ODONTOLOGÍA,PREGRADO,2019,1,27,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,MEDICINA,ODONTOLOGÍA,PREGRADO,2023,1,38,37,31
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,MEDICINA,ODONTOLOGÍA,PREGRADO,2018,1,30,35,22
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,22,ENFERMERÍA,ENFERMERÍA,PREGRADO,2020,1,35,37,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,25,MEDICINA,MEDICINA HUMANA,PREGRADO,2016,1,14,36,26
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,17,MEDICINA,ODONTOLOGÍA,PREGRADO,2023,1,37,36,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,28,MEDICINA,ODONTOLOGÍA,PREGRADO,2015,1,33,35,28
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,32,MEDICINA,MEDICINA HUMANA,PREGRADO,2010,1,27,37,31
100101,HUANUCO,HUANUCO,HUANUCO,FEMENINO,29,MEDICINA,MEDICINA HUMANA,PREGRADO,2012,1,5,36,28
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,27,MEDICINA,MEDICINA HUMANA,PREGRADO,2013,1,33,36,30
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,26,MEDICINA,MEDICINA HUMANA,PREGRADO,2016,1,24,34,26
100101,HUANUCO,HUANUCO,HUANUCO,MASCULINO,18,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2023,1,30,37,31
